user_id,session_id,event_name,event_timestamp,acquisition_channel,signup_month,device_type,country,trial_status,plan_type
U0200,S580728,Sign-up,2025-10-27 07:00:00,Referral,2025-10,Tablet,India,Active,Free
U0200,S580728,Onboarding,2025-10-26 13:00:00,Referral,2025-10,Mobile,UAE,Expired,Free
U0201,S834764,Landing,2025-06-12 17:00:00,Referral,2025-06,Tablet,Pakistan,Active,Free
U0201,S834764,Sign-up,2025-06-12 13:00:00,Referral,2025-06,Desktop,UK,Expired,Free
U0201,S834764,Onboarding,2025-06-13 16:00:00,Referral,2025-06,Mobile,Pakistan,Expired,Free
U0202,S907756,Landing,2025-08-30 09:00:00,Organic,2025-08,Tablet,USA,Active,Free
U0202,S907756,Sign-up,2025-08-27 03:00:00,Organic,2025-08,Mobile,India,Active,Free
U0202,S907756,Onboarding,2025-08-29 19:00:00,Organic,2025-08,Desktop,UAE,Expired,Free
U0202,S907756,First Feature Use,2025-08-28 17:00:00,Organic,2025-08,Desktop,UAE,Expired,Free
U0203,S959926,Landing,2025-07-29 23:00:00,Referral,2025-07,Tablet,USA,Active,Free
U0204,S199326,Landing,2025-03-05 04:00:00,Paid,2025-03,Desktop,India,Expired,Free
U0204,S199326,Sign-up,2025-03-05 23:00:00,Paid,2025-03,Tablet,Pakistan,Expired,Free
U0205,S952227,Landing,2025-04-14 08:00:00,Organic,2025-04,Desktop,Pakistan,Expired,Free
U0206,S228479,Landing,2025-01-28 02:00:00,Organic,2025-01,Mobile,Pakistan,Expired,Free
U0206,S228479,Sign-up,2025-01-29 15:00:00,Organic,2025-01,Mobile,India,Expired,Free
U0206,S228479,Onboarding,2025-01-27 03:00:00,Organic,2025-01,Desktop,UAE,Expired,Free
U0207,S567676,Landing,2025-11-13 22:00:00,Referral,2025-11,Mobile,Pakistan,Active,Free
U0207,S567676,Sign-up,2025-11-12 11:00:00,Referral,2025-11,Mobile,India,Expired,Free
U0207,S567676,Onboarding,2025-11-12 01:00:00,Referral,2025-11,Tablet,USA,Active,Free
U0207,S567676,First Feature Use,2025-11-14 08:00:00,Referral,2025-11,Tablet,Pakistan,Expired,Free
U0208,S919898,Landing,2025-10-07 20:00:00,Paid,2025-10,Tablet,USA,Expired,Free
U0209,S507247,Landing,2025-06-14 11:00:00,Organic,2025-06,Desktop,UK,Expired,Free
U0209,S507247,Sign-up,2025-06-17 02:00:00,Organic,2025-06,Tablet,India,Active,Free
U0209,S507247,Onboarding,2025-06-13 12:00:00,Organic,2025-06,Desktop,India,Expired,Free
U0210,S659614,Landing,2025-01-30 04:00:00,Referral,2025-01,Tablet,UK,Expired,Free
U0211,S979988,Landing,2025-04-02 21:00:00,Referral,2025-04,Tablet,Pakistan,Expired,Free
U0211,S979988,Sign-up,2025-04-04 00:00:00,Referral,2025-04,Tablet,India,Active,Free
U0211,S979988,Onboarding,2025-04-05 11:00:00,Referral,2025-04,Mobile,USA,Expired,Free
U0212,S284084,Landing,2025-02-02 21:00:00,Paid,2025-01,Tablet,India,Active,Free
U0212,S284084,Sign-up,2025-01-30 19:00:00,Paid,2025-01,Tablet,India,Expired,Free
U0212,S284084,Onboarding,2025-01-29 07:00:00,Paid,2025-01,Desktop,India,Active,Free
U0212,S284084,First Feature Use,2025-02-02 03:00:00,Paid,2025-01,Desktop,USA,Expired,Free
U0212,S284084,Upgrade,2025-01-29 09:00:00,Paid,2025-01,Mobile,UK,Active,Premium
U0213,S416423,Landing,2025-08-14 14:00:00,Organic,2025-08,Tablet,UAE,Active,Free
U0214,S841535,Landing,2025-11-12 04:00:00,Referral,2025-11,Tablet,USA,Active,Free
U0215,S496764,Landing,2025-06-03 01:00:00,Organic,2025-05,Mobile,USA,Active,Free
U0215,S496764,Sign-up,2025-05-31 23:00:00,Organic,2025-05,Tablet,UAE,Active,Free
U0215,S496764,Onboarding,2025-06-03 09:00:00,Organic,2025-05,Tablet,Pakistan,Expired,Free
U0216,S247475,Landing,2025-05-06 09:00:00,Organic,2025-05,Tablet,UAE,Expired,Free
U0216,S247475,Sign-up,2025-05-02 01:00:00,Organic,2025-05,Mobile,India,Active,Free
U0216,S247475,Onboarding,2025-05-05 16:00:00,Organic,2025-05,Desktop,UAE,Expired,Free
U0216,S247475,First Feature Use,2025-05-06 04:00:00,Organic,2025-05,Desktop,Pakistan,Active,Free
U0217,S504684,Landing,2025-03-29 15:00:00,Organic,2025-03,Mobile,UAE,Expired,Free
U0218,S206355,Landing,2025-12-01 04:00:00,Referral,2025-11,Desktop,,Active,Free
U0219,S938016,Landing,2025-01-11 09:00:00,Referral,2025-01,Mobile,India,Expired,Free
U0219,S938016,Sign-up,2025-01-11 20:00:00,Referral,2025-01,Tablet,Pakistan,Active,Free
U0220,S454366,Landing,2025-09-07 07:00:00,Paid,2025-09,Desktop,Pakistan,Active,Free
U0220,S454366,Sign-up,2025-09-06 18:00:00,Paid,2025-09,Desktop,India,Expired,Free
U0220,S454366,Onboarding,2025-09-08 17:00:00,Paid,2025-09,,USA,Expired,Free
U0220,S454366,First Feature Use,2025-09-08 12:00:00,Paid,2025-09,Mobile,UAE,Active,Free
U0221,S200575,Landing,2025-10-09 19:00:00,Organic,2025-10,Desktop,UAE,Active,Free
U0222,S548377,Landing,2025-11-18 13:00:00,Organic,2025-11,Desktop,UK,Active,Free
U0222,S548377,Sign-up,2025-11-18 15:00:00,Organic,2025-11,Mobile,UK,Expired,Free
U0222,S548377,Onboarding,2025-11-21 18:00:00,Organic,2025-11,Tablet,UAE,Active,Free
U0222,S548377,First Feature Use,2025-11-20 10:00:00,Organic,2025-11,Tablet,UK,Active,Free
U0222,S548377,Upgrade,2025-11-18 23:00:00,Organic,2025-11,Mobile,UAE,Active,Premium
U0223,S146784,Landing,2025-05-18 13:00:00,Organic,2025-05,Desktop,Pakistan,Expired,Free
U0223,S146784,Sign-up,2025-05-19 07:00:00,Organic,2025-05,Tablet,UK,Active,Free
U0223,S146784,Onboarding,2025-05-17 22:00:00,Organic,2025-05,Desktop,UK,Expired,Free
U0223,S146784,First Feature Use,2025-05-17 20:00:00,Organic,2025-05,Tablet,UK,Active,Free
U0224,S599397,Landing,2026-01-04 07:00:00,Organic,2026-01,Desktop,Pakistan,Expired,Free
U0224,S599397,Sign-up,2026-01-01 22:00:00,Organic,2026-01,Desktop,India,Active,Free
U0224,S599397,Onboarding,2026-01-01 16:00:00,Organic,2026-01,Desktop,UK,Active,Free
U0224,S599397,First Feature Use,2026-01-04 15:00:00,Organic,2026-01,Mobile,India,Active,Free
U0225,S974625,Landing,2025-02-06 18:00:00,Paid,2025-02,Mobile,Pakistan,Expired,Free
U0225,S974625,Sign-up,2025-02-04 14:00:00,Paid,2025-02,Mobile,India,Active,Free
U0225,S974625,Onboarding,2025-02-07 00:00:00,Paid,2025-02,Tablet,USA,Active,Free
U0225,S974625,First Feature Use,2025-02-08 22:00:00,Paid,2025-02,Desktop,USA,Active,Free
U0226,S923914,Landing,2025-06-27 09:00:00,Organic,2025-06,Mobile,UK,Expired,Free
U0227,S139285,Landing,2025-03-19 16:00:00,Organic,2025-03,Mobile,India,Active,Free
U0227,S139285,Sign-up,2025-03-18 23:00:00,Organic,2025-03,Mobile,UAE,Expired,Free
U0227,S139285,Onboarding,2025-03-15 02:00:00,Organic,2025-03,Mobile,UAE,Expired,Free
U0227,S139285,First Feature Use,2025-03-16 11:00:00,Organic,2025-03,Mobile,Pakistan,Active,Free
U0228,S240913,Landing,2025-08-16 17:00:00,Organic,2025-08,Mobile,UK,Active,Free
U0229,S297064,Landing,2025-09-10 15:00:00,Organic,2025-09,Mobile,Pakistan,Active,Free
U0230,S168804,Landing,2025-07-30 16:00:00,Organic,2025-07,Tablet,Pakistan,Active,Free
U0230,S168804,Sign-up,2025-07-27 00:00:00,Organic,2025-07,Desktop,Pakistan,Active,Free
U0231,S134677,Landing,2025-12-31 22:00:00,Paid,2025-12,Desktop,Pakistan,Active,Free
U0231,S134677,Sign-up,2025-12-28 23:00:00,Paid,2025-12,Mobile,USA,Expired,Free
U0231,S134677,Onboarding,2025-12-27 22:00:00,Paid,2025-12,Mobile,USA,Expired,Free
U0231,S134677,First Feature Use,2025-12-28 20:00:00,Paid,2025-12,Desktop,UAE,Active,Free
U0232,S398916,Landing,2025-03-29 03:00:00,Organic,2025-03,Desktop,India,Active,Free
U0233,S810614,Landing,2025-08-02 02:00:00,Organic,2025-07,Tablet,Pakistan,Expired,Free
U0233,S810614,Sign-up,2025-08-02 20:00:00,Organic,2025-07,Desktop,India,Active,Free
U0234,S334639,Landing,2026-01-03 10:00:00,Organic,2025-12,Mobile,UK,Expired,Free
U0235,S992952,Landing,2025-04-24 02:00:00,Organic,2025-04,Tablet,Pakistan,Active,Free
U0235,S992952,Sign-up,2025-04-24 17:00:00,Organic,2025-04,Tablet,UAE,Expired,Free
U0235,S992952,Onboarding,2025-04-23 14:00:00,Organic,2025-04,Tablet,Pakistan,Expired,Free
U0236,S166938,Landing,2025-11-27 11:00:00,Organic,2025-11,Mobile,India,Active,Free
U0236,S166938,Sign-up,2025-11-26 18:00:00,Organic,2025-11,Desktop,Pakistan,Expired,Free
U0236,S166938,Onboarding,2025-11-27 12:00:00,Organic,2025-11,Mobile,India,Active,Free
U0236,S166938,First Feature Use,2025-11-27 11:00:00,Organic,2025-11,Mobile,UAE,Expired,Free
U0237,S538897,Landing,2025-01-23 08:00:00,Organic,2025-01,Desktop,UAE,Active,Free
U0237,S538897,Sign-up,2025-01-22 15:00:00,Organic,2025-01,Tablet,UK,Expired,Free
U0238,S631958,Landing,2025-12-03 23:00:00,Organic,2025-12,Mobile,Pakistan,Expired,Free
U0239,S234159,Landing,2025-10-14 23:00:00,Paid,2025-10,Tablet,UAE,Active,Free
U0240,S333049,Landing,2025-06-08 23:00:00,Organic,2025-06,Mobile,USA,Expired,Free
U0240,S333049,Sign-up,2025-06-09 11:00:00,Organic,2025-06,Desktop,UK,Active,Free
U0241,S765213,Landing,2025-02-08 19:00:00,Paid,2025-02,Mobile,UK,Active,Free
U0241,S765213,Sign-up,2025-02-10 15:00:00,Paid,2025-02,Desktop,India,Active,Free
U0241,S765213,Onboarding,2025-02-07 19:00:00,Paid,2025-02,Mobile,USA,Expired,Free
U0241,S765213,First Feature Use,2025-02-06 18:00:00,Paid,2025-02,Mobile,India,Active,Free
U0242,S611265,Landing,2025-06-10 21:00:00,Organic,2025-06,Tablet,India,Expired,Free
U0242,S611265,Sign-up,2025-06-14 04:00:00,Organic,2025-06,Desktop,India,Expired,Free
U0242,S611265,Onboarding,2025-06-13 09:00:00,Organic,2025-06,Mobile,UK,Expired,Free
U0242,S611265,First Feature Use,2025-06-12 13:00:00,Organic,2025-06,Mobile,Pakistan,Active,Free
U0243,S659711,Landing,2025-01-12 00:00:00,Organic,2025-01,Tablet,India,Active,Free
U0244,S809621,Landing,2025-05-09 15:00:00,Organic,2025-05,Desktop,Pakistan,Expired,Free
U0244,S809621,Sign-up,2025-05-10 16:00:00,Organic,2025-05,Tablet,UAE,Active,Free
U0245,S168458,Landing,2025-06-01 15:00:00,Referral,2025-05,Desktop,UAE,Expired,Free
U0245,S168458,Sign-up,2025-05-30 21:00:00,Referral,2025-05,Desktop,India,Expired,Free
U0245,S168458,Onboarding,2025-05-29 02:00:00,Referral,2025-05,Desktop,India,Active,Free
U0245,S168458,First Feature Use,2025-05-30 03:00:00,Referral,2025-05,Tablet,Pakistan,Active,Free
U0246,S229144,Landing,2025-01-23 07:00:00,Organic,2025-01,Desktop,USA,Active,Free
U0246,S229144,Sign-up,2025-01-23 12:00:00,Organic,2025-01,Desktop,Pakistan,Active,Free
U0246,S229144,Onboarding,2025-01-23 16:00:00,Organic,2025-01,Desktop,UK,Expired,Free
U0247,S498724,Landing,2025-09-02 05:00:00,Organic,2025-08,Tablet,Pakistan,Expired,Free
U0247,S498724,Sign-up,2025-09-03 07:00:00,Organic,2025-08,Tablet,India,Expired,Free
U0247,S498724,Onboarding,2025-09-04 10:00:00,Organic,2025-08,Desktop,USA,Active,Free
U0247,S498724,First Feature Use,2025-09-01 12:00:00,Organic,2025-08,Desktop,Pakistan,Expired,Free
U0247,S498724,Upgrade,2025-09-01 01:00:00,Organic,2025-08,Tablet,India,Expired,Free
U0248,S475308,Landing,2025-03-25 18:00:00,Paid,2025-03,Desktop,Pakistan,Active,Free
U0248,S475308,Sign-up,2025-03-27 13:00:00,Paid,2025-03,Desktop,Pakistan,Expired,Free
U0248,S475308,Onboarding,2025-03-24 19:00:00,Paid,2025-03,Desktop,USA,Active,Free
U0248,S475308,First Feature Use,2025-03-27 20:00:00,Paid,2025-03,Tablet,Pakistan,Expired,Free
U0249,S775636,Landing,2025-05-17 13:00:00,Organic,2025-05,Mobile,UAE,Expired,Free
U0249,S775636,Sign-up,2025-05-19 22:00:00,Organic,2025-05,Desktop,Pakistan,Active,Free
U0249,S775636,Onboarding,2025-05-16 01:00:00,Organic,2025-05,Desktop,India,Expired,Free
U0249,S775636,First Feature Use,2025-05-17 21:00:00,Organic,2025-05,Mobile,USA,Expired,Free
U0249,S775636,Upgrade,2025-05-20 16:00:00,Organic,2025-05,Tablet,Pakistan,Expired,Premium
U0250,S291752,Landing,2025-08-26 06:00:00,Organic,2025-08,Mobile,India,Active,Free
U0250,S291752,Sign-up,2025-08-22 16:00:00,Organic,2025-08,Tablet,,Active,Free
U0250,S291752,Onboarding,2025-08-22 13:00:00,Organic,2025-08,Mobile,USA,Expired,Free
U0251,S941235,Landing,2025-04-06 06:00:00,Paid,2025-04,Desktop,India,Expired,Free
U0251,S941235,Sign-up,2025-04-07 21:00:00,Paid,2025-04,Mobile,Pakistan,Expired,Free
U0252,S562094,Landing,2025-12-05 01:00:00,Organic,2025-12,Tablet,USA,Active,Free
U0252,S562094,Sign-up,2025-12-05 13:00:00,Organic,2025-12,Mobile,USA,Active,Free
U0252,S562094,Onboarding,2025-12-04 07:00:00,Organic,2025-12,Tablet,India,Expired,Free
U0252,S562094,First Feature Use,2025-12-03 20:00:00,Organic,2025-12,Tablet,UK,Active,Free
U0253,S979789,Landing,2025-01-30 16:00:00,Referral,2025-01,Mobile,UK,Active,Free
U0253,S979789,Sign-up,2025-01-28 09:00:00,Referral,2025-01,Mobile,UAE,Active,Free
U0254,S446968,Landing,2025-09-19 10:00:00,Referral,2025-09,Mobile,USA,Expired,Free
U0254,S446968,Sign-up,2025-09-17 11:00:00,Referral,2025-09,Mobile,UK,Expired,Free
U0254,S446968,Onboarding,2025-09-17 15:00:00,Referral,2025-09,Mobile,Pakistan,Active,Free
U0254,S446968,First Feature Use,2025-09-19 03:00:00,Referral,2025-09,Mobile,Pakistan,Active,Free
U0254,S446968,Upgrade,2025-09-21 09:00:00,Referral,2025-09,Desktop,USA,Expired,Free
U0255,S786393,Landing,2025-07-10 08:00:00,Paid,2025-07,Desktop,UK,Expired,Free
U0256,S687360,Landing,2025-09-03 12:00:00,Paid,2025-08,Desktop,Pakistan,Expired,Free
U0256,S687360,Sign-up,2025-09-01 21:00:00,Paid,2025-08,Tablet,UAE,Expired,Free
U0256,S687360,Onboarding,2025-09-03 17:00:00,Paid,2025-08,Desktop,Pakistan,Active,Free
U0256,S687360,First Feature Use,2025-09-02 15:00:00,Paid,2025-08,Desktop,UK,Active,Free
U0256,S687360,Upgrade,2025-09-01 08:00:00,Paid,2025-08,Tablet,India,Active,Free
U0257,S993590,Landing,2025-04-12 11:00:00,Organic,2025-04,Tablet,USA,Active,Free
U0257,S993590,Sign-up,2025-04-12 02:00:00,Organic,2025-04,Mobile,UK,Active,Free
U0257,S993590,Onboarding,2025-04-10 15:00:00,Organic,2025-04,Desktop,USA,Active,Free
U0257,S993590,First Feature Use,2025-04-10 22:00:00,Organic,2025-04,Mobile,USA,Expired,Free
U0258,S633025,Landing,2025-12-24 04:00:00,Paid,2025-12,Tablet,UAE,Expired,Free
U0258,S633025,Sign-up,2025-12-23 05:00:00,Paid,2025-12,Tablet,India,Expired,Free
U0258,S633025,Onboarding,2025-12-23 02:00:00,Paid,2025-12,Mobile,UAE,Expired,Free
U0258,S633025,First Feature Use,2025-12-25 07:00:00,Paid,2025-12,Desktop,India,Expired,Free
U0259,S731792,Landing,2025-09-23 19:00:00,Paid,2025-09,Tablet,USA,Active,Free
U0259,S731792,Sign-up,2025-09-21 01:00:00,Paid,2025-09,Desktop,USA,Expired,Free
U0259,S731792,Onboarding,2025-09-23 15:00:00,Paid,2025-09,Mobile,India,Active,Free
U0260,S628370,Landing,2025-06-17 23:00:00,Paid,2025-06,Mobile,USA,Expired,Free
U0260,S628370,Sign-up,2025-06-18 14:00:00,Paid,2025-06,,USA,Expired,Free
U0261,S988459,Landing,2025-09-26 10:00:00,Organic,2025-09,Desktop,UAE,Expired,Free
U0261,S988459,Sign-up,2025-09-25 18:00:00,Organic,2025-09,Desktop,UAE,Active,Free
U0261,S988459,Onboarding,2025-09-29 00:00:00,Organic,2025-09,Tablet,Pakistan,Expired,Free
U0261,S988459,First Feature Use,2025-09-29 08:00:00,Organic,2025-09,Mobile,Pakistan,Active,Free
U0261,S988459,Upgrade,2025-09-28 23:00:00,Organic,2025-09,Tablet,USA,Expired,Free
U0262,S635740,Landing,2025-06-01 04:00:00,Paid,2025-05,Tablet,UAE,Active,Free
U0262,S635740,Sign-up,2025-05-28 01:00:00,Paid,2025-05,Tablet,UAE,Active,Free
U0262,S635740,Onboarding,2025-05-31 07:00:00,Paid,2025-05,Mobile,India,Expired,Free
U0262,S635740,First Feature Use,2025-06-01 00:00:00,Paid,2025-05,Tablet,USA,Active,Free
U0263,S913848,Landing,2025-05-31 09:00:00,Paid,2025-05,Desktop,India,Active,Free
U0263,S913848,Sign-up,2025-06-02 00:00:00,Paid,2025-05,Desktop,UK,Expired,Free
U0264,S683635,Landing,2025-10-27 00:00:00,Organic,2025-10,Mobile,UK,Active,Free
U0265,S141880,Landing,2025-11-05 06:00:00,Organic,2025-11,Tablet,UAE,Expired,Free
U0265,S141880,Sign-up,2025-11-06 05:00:00,Organic,2025-11,Tablet,USA,Expired,Free
U0266,S176421,Landing,2025-09-29 05:00:00,Paid,2025-09,Tablet,USA,Expired,Free
U0266,S176421,Sign-up,2025-09-27 11:00:00,Paid,2025-09,Mobile,India,Active,Free
U0266,S176421,Onboarding,2025-09-30 12:00:00,Paid,2025-09,Mobile,UAE,Expired,Free
U0266,S176421,First Feature Use,2025-09-28 13:00:00,Paid,2025-09,Desktop,USA,Expired,Free
U0267,S688602,Landing,2025-01-09 21:00:00,Referral,2025-01,Tablet,India,Active,Free
U0267,S688602,Sign-up,2025-01-08 15:00:00,Referral,2025-01,Mobile,UK,Active,Free
U0267,S688602,Onboarding,2025-01-07 01:00:00,Referral,2025-01,Mobile,USA,Expired,Free
U0267,S688602,First Feature Use,2025-01-05 03:00:00,Referral,2025-01,Tablet,UAE,Expired,Free
U0268,S610451,Landing,2025-04-13 02:00:00,Organic,2025-04,Tablet,USA,Active,Free
U0268,S610451,Sign-up,2025-04-12 08:00:00,Organic,2025-04,Desktop,India,Active,Free
U0268,S610451,Onboarding,2025-04-13 14:00:00,Organic,2025-04,Tablet,UK,Active,Free
U0268,S610451,First Feature Use,2025-04-10 02:00:00,Organic,2025-04,Tablet,UK,Active,Free
U0269,S883171,Landing,2025-08-25 08:00:00,Paid,2025-08,Tablet,Pakistan,Active,Free
U0269,S883171,Sign-up,2025-08-28 20:00:00,Paid,2025-08,Mobile,UK,Expired,Free
U0269,S883171,Onboarding,2025-08-26 09:00:00,Paid,2025-08,Tablet,UK,Expired,Free
U0269,S883171,First Feature Use,2025-08-25 16:00:00,Paid,2025-08,Desktop,UK,Active,Free
U0269,S883171,Upgrade,2025-08-26 20:00:00,Paid,2025-08,Desktop,USA,Active,Free
U0270,S834928,Landing,2025-09-16 14:00:00,Referral,2025-09,Tablet,Pakistan,Expired,Free
U0270,S834928,Sign-up,2025-09-19 01:00:00,Referral,2025-09,Mobile,UK,Expired,Free
U0271,S962057,Landing,2025-03-24 21:00:00,Paid,2025-03,Mobile,India,Expired,Free
U0271,S962057,Sign-up,2025-03-25 14:00:00,Paid,2025-03,Tablet,UAE,Active,Free
U0271,S962057,Onboarding,2025-03-24 22:00:00,Paid,2025-03,Tablet,India,Active,Free
U0271,S962057,First Feature Use,2025-03-22 05:00:00,Paid,2025-03,Desktop,USA,Expired,Free
U0272,S663244,Landing,2025-06-07 03:00:00,Paid,2025-06,Mobile,USA,Active,Free
U0272,S663244,Sign-up,2025-06-06 20:00:00,Paid,2025-06,Desktop,India,Expired,Free
U0272,S663244,Onboarding,2025-06-07 00:00:00,Paid,2025-06,Desktop,India,Active,Free
U0273,S992744,Landing,2025-08-26 01:00:00,Paid,2025-08,Tablet,USA,Expired,Free
U0273,S992744,Sign-up,2025-08-26 18:00:00,Paid,2025-08,Mobile,India,Active,Free
U0273,S992744,Onboarding,2025-08-25 12:00:00,Paid,2025-08,Mobile,USA,Active,Free
U0273,S992744,First Feature Use,2025-08-29 19:00:00,Paid,2025-08,Desktop,UAE,Expired,Free
U0273,S992744,Upgrade,2025-08-27 09:00:00,Paid,2025-08,Mobile,USA,Expired,Free
U0274,S693024,Landing,2025-08-11 19:00:00,Paid,2025-08,Tablet,UK,Expired,Free
U0274,S693024,Sign-up,2025-08-12 11:00:00,Paid,2025-08,Mobile,India,Expired,Free
U0274,S693024,Onboarding,2025-08-12 16:00:00,Paid,2025-08,Mobile,UK,Expired,Free
U0275,S476167,Landing,2025-10-14 09:00:00,Paid,2025-10,Desktop,USA,Active,Free
U0275,S476167,Sign-up,2025-10-11 09:00:00,Paid,2025-10,Tablet,Pakistan,Active,Free
U0275,S476167,Onboarding,2025-10-14 18:00:00,Paid,2025-10,Desktop,USA,Active,Free
U0275,S476167,First Feature Use,2025-10-14 08:00:00,Paid,2025-10,Tablet,USA,Expired,Free
U0275,S476167,Upgrade,2025-10-14 02:00:00,Paid,2025-10,Tablet,India,Active,Premium
U0276,S669868,Landing,2025-09-02 03:00:00,Referral,2025-08,Tablet,UAE,Active,Free
U0276,S669868,Sign-up,2025-09-01 11:00:00,Referral,2025-08,Tablet,USA,Active,Free
U0276,S669868,Onboarding,2025-09-01 02:00:00,Referral,2025-08,Mobile,USA,Active,Free
U0276,S669868,First Feature Use,2025-09-02 12:00:00,Referral,2025-08,Desktop,USA,Active,Free
U0277,S893988,Landing,2025-03-26 12:00:00,Paid,2025-03,Desktop,UK,Expired,Free
U0277,S893988,Sign-up,2025-03-23 05:00:00,Paid,2025-03,Desktop,UK,Active,Free
U0278,S165914,Landing,2025-01-24 01:00:00,Organic,2025-01,Mobile,UK,Active,Free
U0278,S165914,Sign-up,2025-01-22 05:00:00,Organic,2025-01,Tablet,UAE,Active,Free
U0278,S165914,Onboarding,2025-01-25 18:00:00,Organic,2025-01,Tablet,UAE,Expired,Free
U0279,S706739,Landing,2025-07-14 18:00:00,Paid,2025-07,Mobile,UK,Active,Free
U0279,S706739,Sign-up,2025-07-14 18:00:00,Paid,2025-07,Mobile,UAE,Expired,Free
U0279,S706739,Onboarding,2025-07-14 14:00:00,Paid,2025-07,Mobile,USA,Active,Free
U0279,S706739,First Feature Use,2025-07-14 16:00:00,Paid,2025-07,Desktop,UK,Active,Free
U0280,S341162,Landing,2025-05-24 15:00:00,Organic,2025-05,Tablet,India,Expired,Free
U0280,S341162,Sign-up,2025-05-28 07:00:00,Organic,2025-05,Mobile,Pakistan,Expired,Free
U0280,S341162,Onboarding,2025-05-27 14:00:00,Organic,2025-05,Mobile,UK,Active,Free
U0280,S341162,First Feature Use,2025-05-27 03:00:00,Organic,2025-05,Desktop,UK,Active,Free
U0281,S355506,Landing,2025-10-31 07:00:00,Organic,2025-10,Desktop,UAE,Active,Free
U0281,S355506,Sign-up,2025-11-02 18:00:00,Organic,2025-10,Mobile,USA,Active,Free
U0281,S355506,Onboarding,2025-11-04 16:00:00,Organic,2025-10,Tablet,UAE,Active,Free
U0281,S355506,First Feature Use,2025-11-01 03:00:00,Organic,2025-10,Mobile,USA,Expired,Free
U0282,S605065,Landing,2025-11-07 07:00:00,Organic,2025-11,Tablet,USA,Expired,Free
U0282,S605065,Sign-up,2025-11-04 21:00:00,Organic,2025-11,Tablet,UAE,Expired,Free
U0282,S605065,Onboarding,2025-11-07 04:00:00,Organic,2025-11,Tablet,Pakistan,Active,Free
U0283,S496583,Landing,2025-01-11 16:00:00,Organic,2025-01,Tablet,UK,Active,Free
U0283,S496583,Sign-up,2025-01-12 05:00:00,Organic,2025-01,Desktop,India,Expired,Free
U0284,S744610,Landing,2025-09-15 11:00:00,Paid,2025-09,Mobile,India,Active,Free
U0285,S912510,Landing,2025-09-28 17:00:00,Paid,2025-09,Tablet,UK,Active,Free
U0285,S912510,Sign-up,2025-09-30 00:00:00,Paid,2025-09,Mobile,UK,Expired,Free
U0286,S717661,Landing,2025-10-26 13:00:00,Referral,2025-10,Desktop,UAE,Expired,Free
U0286,S717661,Sign-up,2025-10-23 08:00:00,Referral,2025-10,Desktop,Pakistan,Active,Free
U0286,S717661,Onboarding,2025-10-25 01:00:00,Referral,2025-10,Tablet,Pakistan,Active,Free
U0286,S717661,First Feature Use,2025-10-24 00:00:00,Referral,2025-10,Tablet,India,Expired,Free
U0286,S717661,Upgrade,2025-10-24 04:00:00,Referral,2025-10,Mobile,Pakistan,Active,Premium
U0287,S783226,Landing,2025-10-06 00:00:00,Paid,2025-10,Desktop,UK,Expired,Free
U0287,S783226,Sign-up,2025-10-02 22:00:00,Paid,2025-10,Mobile,USA,Expired,Free
U0287,S783226,Onboarding,2025-10-03 08:00:00,Paid,2025-10,Mobile,USA,Expired,Free
U0287,S783226,First Feature Use,2025-10-06 03:00:00,Paid,2025-10,Tablet,UK,Active,Free
U0288,S996531,Landing,2025-04-30 03:00:00,Referral,2025-04,Mobile,USA,Active,Free
U0288,S996531,Sign-up,2025-04-28 20:00:00,Referral,2025-04,Mobile,Pakistan,Active,Free
U0288,S996531,Onboarding,2025-05-02 09:00:00,Referral,2025-04,Desktop,UK,Expired,Free
U0288,S996531,First Feature Use,2025-04-28 11:00:00,Referral,2025-04,Desktop,UAE,Active,Free
U0288,S996531,Upgrade,2025-04-29 23:00:00,Referral,2025-04,Desktop,USA,Active,Premium
U0289,S520106,Landing,2025-05-31 08:00:00,Paid,2025-05,Desktop,UK,Expired,Free
U0289,S520106,Sign-up,2025-05-27 01:00:00,Paid,2025-05,Desktop,USA,Expired,Free
U0289,S520106,Onboarding,2025-05-28 00:00:00,Paid,2025-05,Desktop,USA,Active,Free
U0290,S745073,Landing,2025-07-08 03:00:00,Organic,2025-07,Mobile,UAE,Expired,Free
U0290,S745073,Sign-up,2025-07-06 03:00:00,Organic,2025-07,Tablet,India,Active,Free
U0290,S745073,Onboarding,2025-07-07 22:00:00,Organic,2025-07,Tablet,Pakistan,Active,Free
U0290,S745073,First Feature Use,2025-07-06 22:00:00,Organic,2025-07,Mobile,USA,Expired,Free
U0291,S464354,Landing,2025-04-29 01:00:00,Referral,2025-04,Desktop,UAE,Active,Free
U0291,S464354,Sign-up,2025-04-28 04:00:00,Referral,2025-04,Tablet,Pakistan,Active,Free
U0291,S464354,Onboarding,2025-04-28 16:00:00,Referral,2025-04,Mobile,UAE,Active,Free
U0292,S941945,Landing,2025-10-06 01:00:00,Paid,2025-10,Mobile,UK,Expired,Free
U0293,S690525,Landing,2025-06-25 10:00:00,Paid,2025-06,Tablet,UK,Active,Free
U0294,S605382,Landing,2025-07-18 14:00:00,Organic,2025-07,Tablet,India,Expired,Free
U0294,S605382,Sign-up,2025-07-17 04:00:00,Organic,2025-07,Mobile,USA,Active,Free
U0295,S834861,Landing,2025-05-28 09:00:00,Referral,2025-05,Tablet,India,Expired,Free
